p_brand,p_cate,p_image,p_mall,p_name,p_number_reviews,p_price,p_rate1star,p_rate2star,p_rate3star,p_rate4star,p_rate5star,p_rating,s_name,s_rating,s_response_rate,s_ship_ontime
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/373483e5be7f92353ff70bbe129c206c.jpg_720x720q80.jpg_.webp,Non-Mall,éêé?a Game PS4: Bloodborne - h†Ø? US,6 é??≠nh gi?≠,590.000 É?Æ,0,0,0,0,6,5,GameStation.vn,99%,80%,100%
Xiaomi,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/mdc/c90b3cdd340914a47318c4c597a0f648.png_720x720q80.jpg_.webp,Non-Mall,"Memo AK-PAD06 | B†Ø? tay c†ß?m 4 n?ßt d?ˇnh cho iPad, Tablet",Kh??ng c?? é??≠nh gi?≠,154.000 É?Æ,0,0,0,0,0,0,Gace Store - HCM,95%,88%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/b3da34cbecf04b2d5b9b03d2da72bd14.png_720x720q80.jpg_.webp,Non-Mall,Géüng tay chí≠i game chuy?¶n d†Øùng ff MEMO s†Øúi b†ß≠c cao c†ßùp ch†Ø?ng m†Ø? h??i co gi?ún t†Ø?t téüng é?†Ø? nh†ß≠y c†ßúm †Ø?ng,2 é??≠nh gi?≠,2.456 É?Æ,0,0,0,0,2,5,Shop éê†Ø?ng H†Ø? Ph†Øù Ki†Ø?n Cao C†ßùp,92%,99%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/ac03d767aa33955580a951cc4792700c.jpg_720x720q80.jpg_.webp,Non-Mall,"???ùTr†Øú Ship???ù Géüng tay chí≠i game ff, Pubg, Li?¶n Qu?õn, Bao Tay Chí≠i Game Ch†Ø?ng M†Ø? H??i, Si?¶u Nh†ß≠y",Kh??ng c?? é??≠nh gi?≠,1.000 É?Æ,0,0,0,0,0,0,T†ß≠p_h??a_gi?≠_s†Ø?,96%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/68aa937b053ad47d4a5a1a24e388068e.jpg_720x720q80.jpg_.webp,Non-Mall,"Flydigi JOYONE | Tay c†ß?m chí≠i game bluetooth, gamepad cho iphone, ipad chí≠i game li?¶n qu?õn, pubg",3 é??≠nh gi?≠,509.000 É?Æ,0,0,0,0,3,5,JOYTEK,97%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/9431bf007df3c4a709474d487a9d7562.jpg_720x720q80.jpg_.webp,Non-Mall,D??NG M?ÅY CHíˇI GAME CAO C†ß?P - M?ÅY CHíˇI GAME GIA éê??NH T?çCH H†ØõP 600 TR?? CHíˇI C?? S†ß?N 4 N??T C†Ø?NG K†ß?T N†ØêI AV,Kh??ng c?? é??≠nh gi?≠,275.000 É?Æ,0,0,0,0,0,0,Shop M?≠y Chí≠i Game C†ß?m Tay,,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,https://filebroker-s.slatic.net/S5e8baeced7cf47b6834c24f78f9bd5b56.jpg_720x720q80.jpg_.webp,Non-Mall,"Bao tay chí≠i game , bao ng??n tay ch†Ø?ng m†Ø? h??i tay cho game mobile , pubg , li?¶n minh t†Ø?c chi†ß®n , li?¶n qu?õn",Kh??ng c?? é??≠nh gi?≠,5.000 É?Æ,0,0,0,0,0,0,ki†ØÅu ng?õn shop 1626849408,,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/076d5d80dc07178ae11a8678a44752ec.jpg_720x720q80.jpg_.webp,Non-Mall,Th†ß® H†Ø? M†Ø?i M?≠y chí≠i game c†ß?m tay PS 600 Game k†ß®t n†Ø?i AV H?™nh †ßõnh HD,Kh??ng c?? é??≠nh gi?≠,275.000 É?Æ,0,0,0,0,0,0,Shop M?≠y Chí≠i Game C†ß?m Tay,,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,https://cf.shopee.vn/file/e691e630dfae56bce8d84101d3aaa476,Non-Mall,[HCM]B†Ø? 2 N?ßt B†ßùm Cí≠ R11 Ch†Ø?t V†ß˙n Tr?¶n éêi†Ø?n Tho†ß≠i H†Ø? Tr†Øú Chí≠i Game PUBG Mobile Ros Mobile b†ßún n?õng c†ßùp,Kh??ng c?? é??≠nh gi?≠,34.000 É?Æ,0,0,0,0,0,0,HspCar,,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/b474742bcce5d48f63b4a38abdcde837.jpg_720x720q80.jpg_.webp,Non-Mall,Tay C†ß?m Chí≠i Game Kh??ng D?õy 2.4G Cho PC Laptop éêi†Ø?n Tho†ß≠i TV Android TV Box Game Stick PS3 Android Phone,Kh??ng c?? é??≠nh gi?≠,424.370 É?Æ,0,0,0,0,0,0,VNStore66,,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,https://cf.shopee.vn/file/147f8ec1946899753c5190930f1fcf97,Non-Mall,"éê??i Bao tay / géüng tay ch†Ø?ng m†Ø? h??i chí≠i game PUBG, Call of Duty, ROS, Free Fire h007",Kh??ng c?? é??≠nh gi?≠,45.000 É?Æ,0,0,0,0,0,0,V7MEN,,Kh??ng é?†Ø? th??ng tin,Kh??ng é?†Ø? th??ng tin
No Brand,Thi†ß®t b†Ø? th??ng minh,https://filebroker-s.slatic.net/S32cb578b459347aba11a9e839bc6921ao.jpg_720x720q80.jpg_.webp,Non-Mall,m?≠y b†ß?n v?˝ng ní¯†Ø?c c?? d?õy é?eo cho b?? m?ˇu k†ß?o ng†Øçt,Kh??ng c?? é??≠nh gi?≠,31.000 É?Æ,0,0,0,0,0,0,Lehieu1990,,Kh??ng é?†Ø? th??ng tin,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/998084c571a19578bcd01aaf8aed1c55.jpg_720x720q80.jpg_.webp,Non-Mall,M?≠y chí≠i game box 500 in 1 b†ßún plus cao c†ßùp ( c?? b†ßún 1 ngí¯†Øùi v?ˇ 2 ngí¯†Øùi chí≠i ),Kh??ng c?? é??≠nh gi?≠,421.359 É?Æ,0,0,0,0,0,0,VN064,,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/39b1352a615805f1a94dd384d2be9983.jpg_720x720q80.jpg_.webp,Non-Mall,Th†ßØ Nh†Ø? M?≠y Chí≠i Game Stick PS 3000 - 32G T??ch H†Øúp 3500 Game V?ˇ Th†ßØ 64G T??ch H†Øúp 10000 Game - B†ßúo H?ˇnh 6 Th?≠ng,Kh??ng c?? é??≠nh gi?≠,422.839 É?Æ,0,0,0,0,0,0,VN064,,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/bae058ec7a877380742f9b891a2775c8.jpg_720x720q80.jpg_.webp,Non-Mall,M?≠y chí≠i game 638 - 620 tr?˝ kh??ng d?õy ti†Ø?n l†Øúi k†ß®t n†Ø?i c†Ø?ng hdmi - m?≠y phi?¶n b†ßún 2020 - B†Ø? m?≠y chí≠i game senvangshop,Kh??ng c?? é??≠nh gi?≠,665.089 É?Æ,0,0,0,0,0,0,VN064,,100%,100%
Nintendo,Thi†ß®t b†Ø? th??ng minh,https://filebroker-s.slatic.net/Sc6346f8fd4c2405887b65454305c04bdF.jpg_720x720q80.jpg_.webp,Non-Mall,Béüng game Iron Sword NES,Kh??ng c?? é??≠nh gi?≠,150.000 É?Æ,0,0,0,0,0,0,Retro Gamer Girl,,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/a77acc8261032f0551edcec1ecb5a6a7.jpg_720x720q80.jpg_.webp,Non-Mall,"Bao tay chí≠i game s†Øúi b†ß≠c GLV, Géüng tay chí≠i FF, PUBG, Li?¶n qu?õn Mobile chuy?¶n nghi†Ø?p, ch†Ø?ng ra m†Ø? h??i tay, téüng nh†ß≠y 3 l†ß?n",73 é??≠nh gi?≠,14.330 É?Æ,2,0,1,9,61,4.7,GLV Gaming,92%,98%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/f1621f4762ded69aac21fdb8f288ac48.jpg_720x720q80.jpg_.webp,Non-Mall,N??T B†ß?N PUBG M?? PH†Ø?NG PHI THUY†Ø?N C†Ø¯C K?? NH†ßˇY V?? NH†ß?,448 é??≠nh gi?≠,25.000 É?Æ,16,6,18,25,383,4.7,Ph†Øù ki†Ø?n game gi?≠ r†ßØ,94%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/638df30599150d22ae0ad10f067dad99.png_720x720q80.jpg_.webp,Non-Mall,"Bao Tay Chí≠i Game FF 2 Ng??n Ch†Ø?ng M†Ø? H??i, C†ßúm †Ø?ng Mí¯†Øút - Géüng Tay Chí≠i Game Pubg, FF, Li?¶n Qu?õn Gi?≠ R†ßØ",13 é??≠nh gi?≠,5.000 É?Æ,1,0,1,2,9,4.4,PhukienTimi,91%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/c9b44a53f1c9d76953f82a312630236c.png_720x720q80.jpg_.webp,Non-Mall,B†Ø? Bao 2 Ng??n Tay Chuy?¶n D†Øùng Chí≠i Game Mobile Ch†Ø?ng Ra M†Ø? H??i Tay,5 é??≠nh gi?≠,7.020 É?Æ,0,0,0,1,4,4.8,v†Øú y?¶u,95%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/59326a2b70c11780179528efca93f8ad.jpg_720x720q80.jpg_.webp,Non-Mall,"Bao tay chí≠i game, bao ng??n tay ch†Ø?ng m†Ø? h??i tay cho game mobile , pubg, freefire, li?¶n qu?õn, li?¶n minh t†Ø?c chi†ß®n, cod ( ch†Øçn ph?õn lo†ß≠i 1 c?≠i ho†ß˙c 1 c†ß˙p )",3000 é??≠nh gi?≠,6.000 É?Æ,64,31,65,211,2629,4.8,Ph†Øù ki†Ø?n game gi?≠ r†ßØ,94%,100%,100%
SONY,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/e6621aa1b8964a636200ef84429aa80f.jpg_720x720q80.jpg_.webp,Non-Mall,"Tay c†ß?m chí≠i game Ps4 Slim Pro ch??nh h?úng nhi†ØÅu m?ˇu, tay c†ß?m chí≠i game ps4 dualshock",8 é??≠nh gi?≠,650.000 É?Æ,0,0,0,0,8,5,Boxx Shop,94%,95%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/6b9dcd1e7ce14e92be446f9f7c09aecb.jpg_720x720q80.jpg_.webp,Non-Mall,"Qu†ß≠t t†ßún nhi†Ø?t é?i†Ø?n tho†ß≠i é?a s†ß?c RGB, éê†ß® t†ßún nhi†Ø?t é?i†Ø?n tho†ß≠i s?˝ l†ß≠nh l?ˇm m?≠t si?¶u nhanh- T†ß?NG B†Ø? BAO TAY GAME TH†Ø? CHUY??N NGHI†Ø?P, Qu†ß≠t l?ˇm m?≠t ki†Øüu d?≠ng gamer C??ng ngh†Ø? Ch?õu ??u c†ØÒc hot",43 é??≠nh gi?≠,270.000 É?Æ,0,0,1,0,42,5,STech VN,92%,100%,100%
ZIYOU LANG,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/35ffb7ecf971592cf1fc5cf26e3d2f75.jpg_720x720q80.jpg_.webp,Mall,"[ TH†ß? H†Ø? 4 ] Flydigi Wasp Feelers 4 Géüng tay chí≠i game Mobile si?¶u nh†ß≠y, si?¶u co d?ún, si?¶u m†Øèng nh†ß? nhí¯ chí≠i tay tr†ß?n, Bao tay chí≠i Game, Ng??n tay chí≠i game - H?úng ph?õn ph†Ø?i ch??nh th†Ø?c",130 é??≠nh gi?≠,71.700 É?Æ,9,1,6,5,109,4.6,Th†ß® Gi†Ø?i Gaming,89%,53%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/original/4e61e48c95ba432a4704f5554007fd13.jpg_720x720q80.jpg_.webp,Non-Mall,Pin Cho M?≠y Game PSP Sony Playstation Portable PSP1000/ 2000/ 3000,41 é??≠nh gi?≠,175.000 É?Æ,3,0,3,0,35,4.6,PIRATE-COIL,92%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/74ef4f7f85d67ee92934f3af3643fe14.jpg_720x720q80.jpg_.webp,Non-Mall,"Qu†ß≠t t†ßún nhi†Ø?t é?i†Ø?n tho†ß≠i Gaming RGB, Qu†ß≠t l?ˇm m?≠t c?? s?˝ l†ß≠nh t†ßún nhi†Ø?t si?¶u nhanh - T†ß?NG B†Ø? BAO TAY GAME TH†Ø? CHUY??N NGHI†Ø?P, éê†ß® T†ßún Nhi†Ø?t éêi†Ø?n Tho†ß≠i C??ng ngh?¶ ch?õu ??u, é?a s†ß?c m?ˇu ki†Øüu d?≠ng gamer c†ØÒc hot",20 é??≠nh gi?≠,260.000 É?Æ,0,0,0,1,19,5,vntechmart,93%,91%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/69eed723dc327d73c7f678174b251916.png_720x720q80.jpg_.webp,Non-Mall,Bao tay chí≠i game [Si?¶u nh†ß≠y] Bao tay chí≠i game Memo s†Øúi Cacbon si?¶u m†Øèng - ki†ØÅm m†Ø? h??i,7 é??≠nh gi?≠,19.000 É?Æ,0,0,0,2,5,4.7,Delin Decor,100%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/20d3a47696aa3dd260a00291eeaf3000.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM]N?ßt b†ßùm cí≠ chí≠i game pubg chicken king III,29 é??≠nh gi?≠,8.000 É?Æ,3,0,2,0,24,4.4,Ph?õn ph†Ø?i T&C - Ph†Øù ki†Ø?n Th†ßúo Ttrinh,91%,88%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/f0c6edb690ccae35cfa53921f3de01c7.jpg_720x720q80.jpg_.webp,Non-Mall,**FreeShip** éêi†Ø?n t†Ø? 4 n?ßt + béüng 500 game kh??ng l†ß˙p,26 é??≠nh gi?≠,350.000 É?Æ,0,0,0,3,23,4.9,Th?≠i.B?™nh,92%,100%,100%
OEM,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/9895373cfb0acd34698f6dc28f81727e.jpg_720x720q80.jpg_.webp,Non-Mall,M?≠y game béüng nh†ØÒa Mario T??ch h†Øúp 16 Game trong m?≠y,8 é??≠nh gi?≠,210.000 É?Æ,0,0,0,0,8,5,AN -ANSHOP,93%,100%,100%
OEM,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/original/4e61e48c95ba432a4704f5554007fd13.jpg_720x720q80.jpg_.webp,Non-Mall,"Pin Cho M?≠y Chí≠i Game PSPSony Playstation Portable - PSP1000, PSP2000, PSP3000000",4 é??≠nh gi?≠,185.000 É?Æ,0,0,0,1,3,4.8,ALL-Store,96%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/e3f3295b4978b8a2707d99881a7daa85.jpg_720x720q80.jpg_.webp,Non-Mall,"M?≠y chí≠i game éêi†Ø?n T†Ø? 4 n?ßt  Game Stick  4k, T†ß˙ng th†ßØ Nh†Ø? TF 32Gb - B†ßúo h?ˇnh 12 th?≠ng",1 é??≠nh gi?≠,676.000 É?Æ,0,0,0,0,1,5,thanh store 1599656023,95%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/4fcbf10e380965799599334f510d5f08.png_720x720q80.jpg_.webp,Non-Mall,[HCM]M?≠y Chí≠i Game 4 N?ßt GameStation IB T??ch H†Øúp 600 Games - Phi?¶n b†ßún AV,17 é??≠nh gi?≠,349.000 É?Æ,0,0,0,1,16,4.9,GAME 1992,100%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/5f777615750e60aa660efb7d5654d61f.jpg_720x720q80.jpg_.webp,Non-Mall,M?≠y chí≠i game c†Ø? é?i†Øün tr?¶n Tivi c†Ø?ng AV 600 tr?˝ Téüng 2 b†Ø? tay game cho 2 ngí¯†Øùi r†ßØ hí≠n nhi†ØÅu m?≠y chí≠i game,2 é??≠nh gi?≠,275.000 É?Æ,0,0,0,0,2,5,COCA SHOP TECHNOLOGY,90%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/46f29b8dc467da88a2fe5dd6204103e9.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM]Bao tay ng??n cho é?i†Ø?n tho†ß≠i m?≠y t??nh b†ßúng chí≠i game FF PUBG Li?¶n Qu?õn Mobile...,708 é??≠nh gi?≠,4.850 É?Æ,21,8,9,48,622,4.8,linhkiensgstore,97%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/b35063aae88dc9a6f4497e4623a95909.jpg_720x720q80.jpg_.webp,Non-Mall,Géüng tay c†ßúm †Ø?ng chí≠i game mobile ch†ßùt li†Ø?u s†Øúi b†ß≠c,Kh??ng c?? é??≠nh gi?≠,6.305 É?Æ,0,0,0,0,0,0,TKG Store,92%,96%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/ac38c08fbc543abd554f3a617499cb7b.jpg_720x720q80.jpg_.webp,Non-Mall,"01 éê??i géüng tay b†ßúo ng??n tay c?≠i d??ng cho m?ˇn h?™nh c†ßúm †Ø?ng, ch†Ø?ng m†Ø? h??i, gi?≠ t†Ø?t - INTL",261 é??≠nh gi?≠,6.000 É?Æ,15,5,9,20,212,4.6,éê†Ø? chí≠i C??ng Ngh†Ø? H?úng,92%,Kh??ng é?†Ø? th??ng tin,100%
OEM,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/1bad2668a192151e440d8891f0f8aeba.jpg_720x720q80.jpg_.webp,Non-Mall,B†Ø? 2 N?ßt B†ßùm Chí≠i Game PUBG ROS D?˝ng E9 C†ßúm †Ø?ng éê†Øè ho†ß˙c B†ß≠c Tr?¶n éêi†Ø?n Tho†ß≠i,264 é??≠nh gi?≠,29.910 É?Æ,18,6,14,17,209,4.5,Chammart - Ph†Øù Ki†Ø?n Th??ng Minh,87%,58%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/b3da34cbecf04b2d5b9b03d2da72bd14.png_720x720q80.jpg_.webp,Non-Mall,Géüng tay chí≠i game chuy?¶n d†Øùng ff MEMO s†Øúi b†ß≠c cao c†ßùp ch†Ø?ng m†Ø? h??i co gi?ún t†Ø?t téüng é?†Ø? nh†ß≠y c†ßúm †Ø?ng,2 é??≠nh gi?≠,2.456 É?Æ,0,0,0,0,2,5,Shop éê†Ø?ng H†Ø? Ph†Øù Ki†Ø?n Cao C†ßùp,92%,99%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/424a25d4a2ff1872d7b140d7396d62dc.jpg_720x720q80.jpg_.webp,Non-Mall,"Géüng tay chí≠i game Mobile - Ch†Ø?ng m†Ø? h??i tay, téüng é?†Ø? nh†ß≠y c†ßúm †Ø?ng.",Kh??ng c?? é??≠nh gi?≠,6.500 É?Æ,0,0,0,0,0,0,*******vnstore98,,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/c1b50d70c230b695758d0d5446c49492.jpg_720x720q80.jpg_.webp,Non-Mall,M?≠y chí≠i game POWER GAME 416 Games - M?≠y chí≠i game ki?¶m PIN s†ß≠c d†ØÒ ph?˝ng dung lí¯†Øúng 8000mAh,177 é??≠nh gi?≠,305.000 É?Æ,5,2,6,11,153,4.7,Time Store 18,88%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/ac03d767aa33955580a951cc4792700c.jpg_720x720q80.jpg_.webp,Non-Mall,"???ùTr†Øú Ship???ù Géüng tay chí≠i game ff, Pubg, Li?¶n Qu?õn, Bao Tay Chí≠i Game Ch†Ø?ng M†Ø? H??i, Si?¶u Nh†ß≠y",Kh??ng c?? é??≠nh gi?≠,1.000 É?Æ,0,0,0,0,0,0,T†ß≠p_h??a_gi?≠_s†Ø?,96%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/68aa937b053ad47d4a5a1a24e388068e.jpg_720x720q80.jpg_.webp,Non-Mall,"Flydigi JOYONE | Tay c†ß?m chí≠i game bluetooth, gamepad cho iphone, ipad chí≠i game li?¶n qu?õn, pubg",3 é??≠nh gi?≠,509.000 É?Æ,0,0,0,0,3,5,JOYTEK,97%,100%,100%
OEM,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/8009730999d94a508a22c2ec8bffb611.jpg_720x720q80.jpg_.webp,Non-Mall,Combo B†Ø? chuy†Øün é?†Ø?i b?ˇn ph??m chu†Ø?t miyeng m1 d??ng cho é?i†Ø?n tho†ß≠i Android/IOS chí≠i game Pubg Mobile K†ß®t N†Ø?i Bluetooth 5.0 h†Ø? tr†Øú t†ßùt c†ßú c?≠c lo†ß≠i chipset ( mediatek ) gi?≠ r†ßØ,Kh??ng c?? é??≠nh gi?≠,699.000 É?Æ,0,0,0,0,0,0,gucongnghe24h,88%,98%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/40f6a70bdad08d30633566029484852b.png_720x720q80.jpg_.webp,Non-Mall,M?≠y Chí≠i Game 4 N?ßt Huy†ØÅn Tho†ß≠i SUPER G1 400 in 1 - T†ß˙ng C?≠p AV K†ß®t N†Ø?i V†Ø?i TV,15 é??≠nh gi?≠,142.500 É?Æ,0,0,0,2,13,4.9,Time Store 18,88%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/c5aec30854878580ca6f7cb80da95205.png_720x720q80.jpg_.webp,Non-Mall,"M?≠y Chí≠i Game 4 N?ßt Kh??ng D?õy 2 Ngí¯†Øùi Chí≠i Y2 Plus 600 Tr?˝ - H†Ø? tr†Øú c†Ø?ng HDMI 4K, K†ß®t n†Ø?i kh??ng d?õy, T†ß˙ng th†ßØ nh†Ø? t†ßúi th?¶m é?í¯†Øúc tr?˝ chí≠i v†ØÅ m?≠y, Thi†ß®t k†ß® nh†Øè g†Øçn ti†Ø?n l†Øúi kh??ng c†ß?n d?õy, m?≠y chí≠i game 600 tr?˝ huy†ØÅn tho†ß≠i",38 é??≠nh gi?≠,378.000 É?Æ,0,0,0,2,36,4.9,C??ng Ngh†Ø? 24H Online,92%,100%,100%
OEM,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/9115e29860e13c94fd7d6ed37ff4e68e.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM]M?≠y chí≠i game é???i Sup 400 - (T†ß˙ng k??m tay game cho 2 ngí¯†Øùi chí≠i) t??ch h†Øúp s†ßÊn 400 game Retro c?? s†ßÊn game Contra Tank v.v... pin r†Øùi thay é?í¯†Øúc,249 é??≠nh gi?≠,174.520 É?Æ,8,4,8,19,210,4.7,Holahola,82%,100%,100%
OEM,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/50304b71e69bd5395145164676b2564e.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM][Chammart] B†Ø? N?ßt Chí≠i Game PUBG ROS D?˝ng N?ßt B†ßùm 4 Ch†Ø?t K9 Kim Lo†ß≠i Tr?¶n éêi†Ø?n Tho†ß≠i,23 é??≠nh gi?≠,55.170 É?Æ,2,0,0,3,18,4.5,Chammart - Ph†Øù Ki†Ø?n Th??ng Minh,87%,58%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/398172b3fd12d3e5f0a18b70d034f2a1.png_720x720q80.jpg_.webp,Non-Mall,( B†ßúo H?ˇnh 2 Néüm ) M?≠y Chí≠i Game C†ß?m Tay Kh??ng D?õy Y2 Plus C†Ø?ng HDMI 4K T†ß˙ng Th†ßØ Nh†Ø? éêi K??m V†Ø?i G†ß?n 600 Game Si?¶u Hot,38 é??≠nh gi?≠,379.000 É?Æ,0,0,0,0,38,5,Time Store 18,88%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/244c13452ff8500718890c5bb7fa6177.jpg_720x720q80.jpg_.webp,Non-Mall,"Meiying M1 Pro | B†Ø? chuy†Øün é?†Ø?i game chí≠i PUBG Mobile, Free Fire, COD",5 é??≠nh gi?≠,201.000 É?Æ,1,0,0,0,4,4.2,TKG Store,92%,96%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,https://filebroker-s.slatic.net/S4bdc4c0038c541808a66648b99016002d.jpg_720x720q80.jpg_.webp,Non-Mall,tay c†ß?m Nintendo Switch Pro phi?¶n b†ßún 7 vi?¶n ng†Øçc r†Ø?ng Iine dragon ball nintendo switch controller pro Dragon,Kh??ng c?? é??≠nh gi?≠,655.000 É?Æ,0,0,0,0,0,0,TXGAMESTORE,94%,100%,100%
OEM,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/16eb0eb5d80d1638c5c3c8a3f10da86a.jpg_720x720q80.jpg_.webp,Non-Mall,"[ T†ß˙ng Th†ßØ 32GB - 64GB ] M?≠y Chí≠i Game éêi†Ø?n T†Ø? 4 N?ßt Game Stick HDMI Ps3000, T??ch h†Øúp hí≠n 10000+ Game, K†ß®t N†Ø?i C†Ø?ng HDMI 4K Ultra HD - B†ßúo H?ˇnh 12 Th?≠ng",19 é??≠nh gi?≠,635.000 É?Æ,0,2,3,0,14,4.4,NewStarHaNoi,89%,100%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/mdc/54a4d85bfc124fad60673212340f3a45.jpg_720x720q80.jpg_.webp,Non-Mall,"N?ßt b†ß?n chí≠i game FPS GameSir F5 Falcon mini/Auto Tap kh†Ø?ng - H†Ø? tr†Øú PUBG Mobile, Li?¶n Qu?õn,..",5 é??≠nh gi?≠,229.000 É?Æ,1,0,0,0,4,4.2,Ph†Øù Ki†Ø?n Huy Linh,94%,97%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/80d4e1f4f55246af501eed90ffecf16c.jpg_720x720q80.jpg_.webp,Non-Mall,M?≠y chí≠i game c†ß?m tay é?i†Ø?n t†Ø? 4 n?ßt - M?≠y chí≠i game ki?¶m pin s†ß≠c d†ØÒ ph?˝ng 8000mAH - Pin s†ß≠c d†ØÒ ph?˝ng m?≠y game é?a néüng M?≠y pin s†ß≠c d†ØÒ ph?˝ng game cao c†ßùp 2 in 1,32 é??≠nh gi?≠,272.020 É?Æ,0,0,4,2,26,4.7,Aspor,85%,78%,100%
No Brand,Thi†ß®t b†Ø? th??ng minh,//vn-live-05.slatic.net/p/1b5bf918b1c3f422de40b780acb1408f.png_720x720q80.jpg_.webp,Non-Mall,"N?ßt b†ß?n PUBG Free Fire White Shark h†Øúp kim k??m ABS m?ˇu tr†ß?ng b†ß?t nh†ß≠y c†ßúm †Ø?ng h†Ø? tr†Øú game FF, PUBG Mobile, Call of Duty",Kh??ng c?? é??≠nh gi?≠,32.000 É?Æ,0,0,0,0,0,0,GLV-XuyenChi,94%,96%,100%
